http://bit.ly/musedata-menu								
This spreadsheet controls the file list menu on the musedata website (http://www.musedata.org)								
The SHORTCUT column for each file must be unique and is required.  This value will be used for the downloaded filename, and also to access data on the server in the form:    http://pdf.musedata.org/id?beet-sym1-study-2008								
LEVEL_1 should almost always be the composer's name								
LEVEL_2 could either be a genre, a collection (such as WTC), or a work name.								
The menu system allows up to 5 levels of categorization for the files (level 6 and higher are not allowed)								
The files will be listed in the menu in the order they are placed in this spreadsheet (with the exception that if more Beethoven files are added after another compoer's entries, they will be moved to the end of the Beethoven list).								
The DATA_URL column is the link to the data used to produce the PDF.  This must be the "raw/master" link to the data (not to the webpage where you can edit the data file).  Note in particular that there will be a long alphanumeric code when viewing the raw file on Bitbucket.  This string should be replaced with "master" (which means the most recent version of the file). 								
The URL column is an optional link to the CCARH wiki page related to the given work.								
LEVEL_1	LEVEL_2	LEVEL_3	LEVEL_4	LEVEL_5	SHORTCUT	DATA_URL	URL	NOTES
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Horn 1 in C/F		beet-sym1-part-cor_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/cor_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Horn 1 in F (transposed)		beet-sym1-part-tcor_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/tcor_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Horn 2 in C/F		beet-sym1-part-cor_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/cor_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Horn 2 in F (transposed)		beet-sym1-part-tcor_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/tcor_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Trumpet 1 in C		beet-sym1-part-tr_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/tr_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Trumpet 2 in C		beet-sym1-part-tr_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/tr_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Timpani		beet-sym1-part-timp	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/timp.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Violin I		beet-sym1-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/vln1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Violin II		beet-sym1-part-vln2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/vln2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Viola		beet-sym1-part-vla	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/vla.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Violoncello		beet-sym1-part-vc	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/vc.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 1 in C major, op. 21	Parts	Contrabass		beet-sym1-part-cb	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym1/editions/public/parts/cb.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 2 in D major, op. 36	Study score, 2008 editon			beet-sym2-study-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym2/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 2 in D major, op. 36	Score, 1. Adagio molto – Allegro con brio			beet-sym2-mvmt1-study	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym2/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 2 in D major, op. 36	Score, 2. Larghetto			beet-sym2-mvmt2-study	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym2/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 2 in D major, op. 36	Score, 3. Scherzo: Allegro			beet-sym2-mvmt3-study	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym2/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 2 in D major, op. 36	Score, 4. Allegro molto			beet-sym2-mvmt4-study	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym2/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 2 in D major, op. 36	Parts	Violin I		beet-sym2-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym2/editions/public/parts/vln_1.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 3 in E-flat major, op. 55	Score, 2008 edition			beet-sym3-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym3/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 3 in E-flat major, op. 55	Score, 1. Allegro con brio			beet-sym3-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym3/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 3 in E-flat major, op. 55	Score, 2. Marcia funebre. Adagio assai			beet-sym3-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym3/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 3 in E-flat major, op. 55	Score, 3. Scherzo. Allegro vivace – Trio			beet-sym3-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym3/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 3 in E-flat major, op. 55	Score, 4. Finale. Allegro molto – Poco andante – Presto			beet-sym3-mvmt4	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym3/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 3 in E-flat major, op. 55	Parts	Violin I		beet-sym3-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym3/editions/public/parts/vln_1.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 4 in B-flat major, op. 60	Score, 2008 edition			beet-sym4-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym4/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 4 in B-flat major, op. 60	Score, 1. Adagio – Allegro vivace			beet-sym4-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym4/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 4 in B-flat major, op. 60	Score, 2. Adagio			beet-sym4-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym4/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 4 in B-flat major, op. 60	Score, 3. Menuetto: Allegro vivace			beet-sym4-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym4/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 4 in B-flat major, op. 60	Score, 4. Allegro ma non troppo			beet-sym4-mvmt4	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym4/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 4 in B-flat major, op. 60	Parts	Violin I		beet-sym4-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym4/editions/public/parts/vln_1.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 5 in C minor, op. 67	Score, 2008 edition			beet-sym5-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym5/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 5 in C minor, op. 67	Score, 1. Allegro con brio			beet-sym5-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym5/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 5 in C minor, op. 67	Score, 2. Andante con moto			beet-sym5-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym5/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 5 in C minor, op. 67	Score, 3. Scherzo. Allegro			beet-sym5-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym5/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 5 in C minor, op. 67	Score, 4. Allegro			beet-sym5-mvmt4	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym5/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 5 in C minor, op. 67	Parts	Violin I		beet-sym5-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym5/editions/public/parts/vln_1.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 6 in F major, op. 68	Score, 2008 edition			beet-sym6-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 6 in F major, op. 68	Score, 1. Allegro ma non troppo			beet-sym6-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 6 in F major, op. 68	Score, 2. Andante molto mosso			beet-sym6-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 6 in F major, op. 68	Score, 3. Allegro			beet-sym6-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 6 in F major, op. 68	Score, 4. Allegro			beet-sym6-mvmt4	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 6 in F major, op. 68	Score, 5. Allegretto			beet-sym6-mvmt5	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/score/mvt5.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 6 in F major, op. 68	Parts	Violin I		beet-sym6-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym6/editions/public/parts/vln_1.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 7 in A major, op. 92	Score, 2008 edition			beet-sym7-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Score, 1. Poco sostenuto – Vivace			beet-sym7-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Score, 2. Allegretto			beet-sym7-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Score, 3. Presto – Assai meno presto			beet-sym7-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Score, 4. Allegro con brio			beet-sym7-mvmt4	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Flute 1		beet-sym7-part-fl_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/fl_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Flute 2		beet-sym7-part-fl_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/fl_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Oboe 1		beet-sym7-part-ob_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/ob_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Oboe 2		beet-sym7-part-ob_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/ob_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Clarinet 1 in A		beet-sym7-part-cl_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/cl_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Clarinet 2 in A		beet-sym7-part-cl_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/cl_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Bassoon 1		beet-sym7-part-fag_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/fag_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Bassoon 2		beet-sym7-part-fag_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/fag_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Horn 1 in A/E/D		beet-sym7-part-cor_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/cor_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Horn 2 in A/E/D		beet-sym7-part-cor_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/cor_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Trumpet 1 in D		beet-sym7-part-tr_1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/tr_1.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Trumpet 2 in D		beet-sym7-part-tr_2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/tr_2.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Timpani		beet-sym7-part-timp	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/timp.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Violin I		beet-sym7-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/vln1.iff	http://beethoven.ccarh.org	name is different from other parts (no underline)
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Violin II		beet-sym7-part-vln2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/vln2.iff	http://beethoven.ccarh.org	name is different from other parts (no underline)
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Viola		beet-sym7-part-vla	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/vla.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Violoncello		beet-sym7-part-vc	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/vc.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 7 in A major, op. 92	Parts	Contrabass		beet-sym7-part-cb	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym7/editions/public/parts/cb.iff	http://beethoven.ccarh.org	
								
Beethoven	Symphony no. 8 in F major, op. 93	Score, 2008 edition			beet-sym8-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym8/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 8 in F major, op. 93	Score, 1. Allegro vivace e con brio			beet-sym8-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym8/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 8 in F major, op. 93	Score, 2. Allegretto scherzando			beet-sym8-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym8/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 8 in F major, op. 93	Score, 3. Tempo di menuetto			beet-sym8-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym8/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 8 in F major, op. 93	Score, 4. Allegro vivace			beet-sym8-mvmt4	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym8/editions/public/score/mvt4.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 8 in F major, op. 93	Parts	Violin I		beet-sym8-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym8/editions/public/parts/vln_1/edi2009.iff	http://beethoven.ccarh.org	name is different from other parts (extra subdirectory)
								
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 2008 edition			beet-sym9-2008	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/edi2008.iff	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 1. Allegro ma non troppo, un poco maestoso			beet-sym9-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 2. Molto vivace			beet-sym9-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 3. Adagio molto e cantabile			beet-sym9-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4a. Presto			beet-sym9-mvmt4a	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4a.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4b. Presto			beet-sym9-mvmt4b	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4a.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4c. Presto			beet-sym9-mvmt4c	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4b.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4d. Allegro assai			beet-sym9-mvmt4d	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4c.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4e. Alla marcia			beet-sym9-mvmt4e	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4d.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4f. Andante maestoso			beet-sym9-mvmt4f	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4e.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, 4g. Allegro energico			beet-sym9-mvmt4g	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4f.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Score, mvmt 4h			beet-sym9-mvmt4h	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/score/mvt4g.md2	http://beethoven.ccarh.org	
Beethoven	Symphony no. 9 in D minor, op. 125	Parts	Violin I		beet-sym9-part-vln1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/orch/sym9/editions/public/parts/vln_1/edi2009.iff	http://beethoven.ccarh.org	name is different from other parts (extra subdirectory)
								
Beethoven	Violin Concerto in D major, op.61	Score, 1. Allegro ma non troppo			beet-conc-vln-op61-mvmt1	https://bitbucket.org/musedata/beethoven/raw/master/bhl/conc/violin/editions/public/score/mvt1.md2	http://beethoven.ccarh.org	
Beethoven	Violin Concerto in D major, op.61	Score, 2. Larghetto			beet-conc-vln-op61-mvmt2	https://bitbucket.org/musedata/beethoven/raw/master/bhl/conc/violin/editions/public/score/mvt2.md2	http://beethoven.ccarh.org	
Beethoven	Violin Concerto in D major, op.61	Score, 3. Rondo. Allegro			beet-conc-vln-op61-mvmt3	https://bitbucket.org/musedata/beethoven/raw/master/bhl/conc/violin/editions/public/score/mvt3.md2	http://beethoven.ccarh.org	
								
Josquin	Songs	Scaramella			Jos2830-Scaramella	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos2830-Scaramella.krn	http://josquin.stanford.edu/work?id=Jos2830	
Josquin	Songs	Se congie prens			Jos2831-Se_congie_prens	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos2831-Se_congie_prens.krn	http://josquin.stanford.edu/work?id=Jos2831	
								
Josquin	Masses	Missa Hercules dux Ferrarie	Kyrie		Jos1101a-Missa_Hercules_dux_Ferrarie-Kyrie	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos1101a-Missa_Hercules_dux_Ferrarie-Kyrie.krn	http://josquin.stanford.edu/work?id=Jos1101a	
Josquin	Masses	Missa Hercules dux Ferrarie	Gloria		Jos1101a-Missa_Hercules_dux_Ferrarie-Gloria	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos1101b-Missa_Hercules_dux_Ferrarie-Gloria.krn	http://josquin.stanford.edu/work?id=Jos1101b	
Josquin	Masses	Missa Hercules dux Ferrarie	Credo		Jos1101a-Missa_Hercules_dux_Ferrarie-Credo	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos1101c-Missa_Hercules_dux_Ferrarie-Credo.krn	http://josquin.stanford.edu/work?id=Jos1101c	
Josquin	Masses	Missa Hercules dux Ferrarie	Sanctus		Jos1101a-Missa_Hercules_dux_Ferrarie-Sanctus	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos1101d-Missa_Hercules_dux_Ferrarie-Sanctus.krn	http://josquin.stanford.edu/work?id=Jos1101d	
Josquin	Masses	Missa Hercules dux Ferrarie	Agnus		Jos1101a-Missa_Hercules_dux_Ferrarie-Agnus	https://raw.githubusercontent.com/josquin-research-project/Jos/master/Jos1101e-Missa_Hercules_dux_Ferrarie-Agnus.krn	http://josquin.stanford.edu/work?id=Jos1101e	
								
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Violin 1		vivaldi-op03-no02-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Violin 2		vivaldi-op03-no02-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Violin 3		vivaldi-op03-no02-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Violin 4		vivaldi-op03-no02-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Viola 1		vivaldi-op03-no02-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Viola 2		vivaldi-op03-no02-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Violoncello		vivaldi-op03-no02-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G minor, op. 3, no. 2, RV 578	Parts	Continuo		vivaldi-op03-no02-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no02/vivaldi-op03-no02-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Violin 1		vivaldi-op03-no03-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vln-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Violin 2		vivaldi-op03-no03-vln-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vln-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Violin 3		vivaldi-op03-no03-vln-3	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vln-3.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Violin 4		vivaldi-op03-no03-vln-4	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vln-4.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Viola 1		vivaldi-op03-no03-vla-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vla-1.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Viola 2		vivaldi-op03-no03-vla-2	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vla-2.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Violoncello		vivaldi-op03-no03-vc	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-vc.iff	http://vivaldi.ccarh.org	
Vivaldi	Concerto in G major, op. 3, no. 3, RV 310	Parts	Continuo		vivaldi-op03-no03-cont	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no03/vivaldi-op03-no03-cont.iff	http://vivaldi.ccarh.org	
								
Vivaldi	Concerto in E minor, op. 3, no. 4, RV 550	Parts	Violin 1		vivaldi-op03-no04-vln-1	https://raw.githubusercontent.com/musedata/vivaldi-op3/master/op03-no04/vivaldi-op03-no04-vln-1.iff	http://vivaldi.ccarh.org	
